id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
591990,API,Organic Search,No,No,1,7.0,248,7.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
591978,Landing Page Submission,Direct Traffic,No,No,0,2.0,377,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
591977,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,433,5.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,15.0,13.0,Yes
591970,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,141,1.0,Email Bounced,Travel and Tourism,,No,No,No,No,No,No,15.0,16.0,Yes
591960,Landing Page Submission,Direct Traffic,No,No,1,3.0,813,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
591928,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
591909,Landing Page Submission,Organic Search,No,No,1,6.0,981,6.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
591908,API,Organic Search,No,No,1,3.0,1622,3.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,16.0,16.0,No
591899,Landing Page Submission,Direct Traffic,No,No,0,4.0,395,1.33,Email Opened,Select,Working Professional,No,No,No,No,No,No,13.0,17.0,No
591894,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
591888,API,Chat,No,No,0,2.0,298,2.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
591848,Lead Add Form,,Yes,No,1,0.0,0,0.0,Unsubscribed,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
591837,Landing Page Submission,Google,No,No,1,4.0,665,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
591832,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
591831,Landing Page Submission,Google,No,No,0,3.0,952,3.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,12.0,15.0,No
591807,Landing Page Submission,Organic Search,No,No,0,9.0,939,9.0,Chat Conversation,Business Administration,,No,No,No,No,No,No,15.0,18.0,Yes
591805,Landing Page Submission,Google,No,No,0,2.0,418,2.0,Email Link Clicked,Human Resource Management,Student,No,No,No,No,No,No,14.0,18.0,Yes
591797,Landing Page Submission,Direct Traffic,No,No,1,5.0,1978,5.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
591793,Lead Add Form,Reference,No,No,1,27.0,350,5.4,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
591765,Landing Page Submission,Google,Yes,No,0,4.0,183,4.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,12.0,17.0,No
591762,API,Chat,No,No,0,4.0,77,2.0,Page Visited on Website,Finance Management,Student,No,No,No,No,No,No,14.0,16.0,No
591756,Landing Page Submission,Google,No,No,0,2.0,599,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,No
591747,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
591739,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,14.0,15.0,No
591717,API,Google,No,No,1,2.0,1105,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
591705,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
591695,API,Google,No,No,0,5.0,404,5.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,14.0,No
591689,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
591687,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,12.0,15.0,No
591682,Landing Page Submission,Organic Search,No,No,0,9.0,155,1.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
591675,Landing Page Submission,Direct Traffic,No,No,1,3.0,1019,3.0,SMS Sent,E-Business,,No,No,No,No,No,No,15.0,18.0,Yes
591659,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,504,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,15.0,14.0,No
591657,Landing Page Submission,Organic Search,No,No,0,4.0,237,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
591651,Landing Page Submission,Direct Traffic,No,No,0,3.0,1421,3.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,11.0,19.0,Yes
591648,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,16.0,15.0,No
591639,Landing Page Submission,Organic Search,Yes,No,0,2.0,1790,2.0,Email Bounced,Hospitality Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
591620,Lead Add Form,Reference,No,No,1,2.0,252,1.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,16.0,17.0,No
591605,Landing Page Submission,Direct Traffic,No,No,0,2.0,364,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
591603,API,Google,No,No,0,2.0,42,2.0,Chat Conversation,,,No,No,No,No,No,No,13.0,15.0,No
591598,Landing Page Submission,Google,No,No,0,3.0,139,3.0,Chat Conversation,Marketing Management,,No,No,No,No,No,No,17.0,18.0,No
591597,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591572,Landing Page Submission,Google,No,No,1,3.0,329,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
591570,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591543,API,Organic Search,No,No,0,6.0,139,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
591536,Lead Add Form,Reference,No,No,1,,1357,,,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
591535,Landing Page Submission,Organic Search,Yes,No,0,8.0,510,8.0,Email Bounced,Marketing Management,,No,No,No,No,No,No,15.0,18.0,Yes
591532,Landing Page Submission,Organic Search,Yes,No,0,3.0,422,3.0,Email Bounced,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
591531,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591530,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
591526,API,Google,No,No,0,3.0,425,1.5,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
591522,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591521,API,Google,No,No,0,2.0,35,1.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591509,Landing Page Submission,Direct Traffic,No,No,0,2.0,308,2.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
591485,Landing Page Submission,Direct Traffic,No,No,0,1.0,1077,1.0,Converted to Lead,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
591474,Landing Page Submission,Organic Search,No,No,0,11.0,282,11.0,Chat Conversation,Travel and Tourism,Unemployed,No,No,No,No,No,No,17.0,15.0,No
591473,API,Google,No,No,0,2.0,60,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
591471,Landing Page Submission,Google,No,No,0,3.0,1576,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,11.0,16.0,No
591464,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,210,3.0,Email Bounced,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
591460,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
591446,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591443,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591442,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591439,Landing Page Submission,Organic Search,No,No,0,9.0,113,2.25,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,Yes
591435,Landing Page Submission,Direct Traffic,No,No,0,2.0,154,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
591432,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
591428,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,42,3.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,Yes
591425,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,0,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
591423,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,16.0,15.0,No
591415,Landing Page Submission,Organic Search,No,No,0,9.0,285,4.5,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,13.0,No
591406,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
591393,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
591390,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,176,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,17.0,18.0,Yes
591384,Landing Page Submission,Organic Search,Yes,No,0,10.0,613,10.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
591382,Landing Page Submission,Direct Traffic,No,No,0,2.0,148,2.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
591380,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
591366,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591354,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591346,Landing Page Submission,Google,No,No,1,4.0,207,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
591333,Landing Page Submission,Organic Search,No,No,0,8.0,55,4.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
591323,Landing Page Submission,Direct Traffic,No,No,0,2.0,181,2.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
591317,Landing Page Submission,Direct Traffic,No,No,0,2.0,1621,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
591313,Landing Page Submission,Google,No,No,1,5.0,1862,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
591301,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
591282,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
591263,Landing Page Submission,Direct Traffic,No,No,0,2.0,1255,2.0,SMS Sent,Hospitality Management,,No,No,No,No,No,No,14.0,15.0,Yes
591261,Landing Page Submission,Direct Traffic,No,No,1,2.0,1438,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
591233,API,Organic Search,No,No,0,1.0,348,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
591226,Landing Page Submission,Direct Traffic,No,No,1,2.0,1095,2.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
591225,API,Chat,No,No,0,2.0,278,1.0,Form Submitted on Website,Business Administration,Unemployed,No,No,No,No,No,No,15.0,15.0,No
591215,Landing Page Submission,Google,No,No,1,9.0,1638,9.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,15.0,18.0,No
591202,Landing Page Submission,Direct Traffic,No,No,0,5.0,355,5.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,13.0,17.0,Yes
591197,Landing Page Submission,Direct Traffic,No,No,0,2.0,1245,2.0,Form Submitted on Website,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
591161,Landing Page Submission,Direct Traffic,No,No,1,2.0,1818,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
591151,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,229,1.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,13.0,No
591148,Landing Page Submission,Direct Traffic,No,No,1,2.0,1221,2.0,SMS Sent,E-Business,,No,No,No,No,No,No,15.0,16.0,Yes
591141,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591132,Landing Page Submission,Direct Traffic,No,No,0,4.0,359,1.33,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
591120,Landing Page Submission,Direct Traffic,No,No,0,11.0,269,1.83,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
591116,Landing Page Submission,Google,No,No,0,3.0,270,1.5,Email Opened,International Business,,No,No,No,No,No,No,,,Yes
591108,API,Chat,No,No,0,2.0,1067,1.0,Email Opened,Operations Management,,No,No,No,No,No,No,11.0,15.0,Yes
591106,Landing Page Submission,Organic Search,No,No,1,4.0,1462,4.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,16.0,17.0,Yes
591098,Landing Page Submission,Organic Search,No,No,1,12.0,908,4.0,Email Opened,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,13.0,Yes
591094,Landing Page Submission,Direct Traffic,No,No,0,2.0,96,2.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
591072,Landing Page Submission,Direct Traffic,No,No,0,2.0,71,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,18.0,Yes
591071,Landing Page Submission,Direct Traffic,No,No,1,3.0,1022,3.0,SMS Sent,Retail Management,Student,No,No,No,No,No,No,14.0,16.0,Yes
591065,Landing Page Submission,Direct Traffic,No,No,0,1.0,118,1.0,Converted to Lead,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
591057,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
591050,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
591037,Landing Page Submission,Direct Traffic,No,No,0,10.0,122,10.0,Page Visited on Website,Hospitality Management,Unemployed,No,No,No,No,No,No,16.0,15.0,No
591031,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
591013,Landing Page Submission,Direct Traffic,No,No,0,3.0,1760,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
590993,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
590977,API,Google,No,No,0,1.0,87,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
590971,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
590969,Landing Page Submission,Direct Traffic,No,No,0,2.0,343,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
590954,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
590951,Landing Page Submission,Direct Traffic,No,No,1,3.0,1309,3.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,13.0,18.0,No
590945,Landing Page Submission,Direct Traffic,No,No,0,2.0,531,2.0,Email Opened,Business Administration,,No,No,No,No,No,No,14.0,17.0,Yes
590944,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
590935,Landing Page Submission,Direct Traffic,No,No,0,2.0,1336,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
590929,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
590924,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
590922,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
590921,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
590917,Landing Page Submission,Direct Traffic,No,No,0,5.0,311,2.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
590914,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
590900,API,Organic Search,No,No,1,4.0,1692,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,14.0,No
590882,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
590880,Landing Page Submission,Direct Traffic,No,No,1,14.0,1248,14.0,Email Opened,Marketing Management,,No,No,No,No,No,No,16.0,16.0,No
590849,API,Google,No,No,1,2.0,68,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
590847,API,Organic Search,Yes,No,0,5.0,1001,5.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
590845,Landing Page Submission,Direct Traffic,No,No,1,3.0,1306,3.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,15.0,18.0,No
590830,Landing Page Submission,Direct Traffic,No,No,1,2.0,883,2.0,SMS Sent,International Business,Working Professional,No,No,No,No,No,No,15.0,19.0,Yes
590805,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
590804,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,147,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
590799,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,16.0,15.0,No
590794,Landing Page Submission,Direct Traffic,No,No,0,3.0,1715,3.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,15.0,No
590782,Landing Page Submission,Organic Search,No,No,1,8.0,1745,8.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
590775,Landing Page Submission,Direct Traffic,No,No,0,2.0,162,2.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,14.0,18.0,Yes
590757,API,Google,No,No,1,3.0,1664,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
590747,Landing Page Submission,Google,No,No,0,4.0,347,4.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,No
590742,API,Chat,No,No,0,2.0,1491,1.0,Email Opened,Operations Management,,No,No,No,No,No,No,17.0,14.0,Yes
590739,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
590733,Landing Page Submission,Google,No,No,0,9.0,1140,4.5,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,14.0,17.0,No
590717,API,Organic Search,No,No,0,7.0,384,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
590716,Landing Page Submission,Google,No,No,1,7.0,1022,2.33,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
590705,Landing Page Submission,Google,No,No,0,2.0,108,2.0,SMS Sent,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
590700,Landing Page Submission,Organic Search,No,No,0,4.0,152,4.0,Converted to Lead,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,16.0,17.0,No
590690,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
590686,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
590673,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
590668,Landing Page Submission,Google,No,No,1,5.0,1280,5.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
590656,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
590623,Landing Page Submission,Organic Search,No,No,1,5.0,1023,5.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,Yes
590620,Landing Page Submission,Google,No,No,0,20.0,1334,2.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,11.0,15.0,Yes
590595,API,Organic Search,No,No,0,3.0,330,1.5,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,10.0,15.0,No
590592,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
590588,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
590582,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
590580,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
590545,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,711,3.0,SMS Sent,Services Excellence,Unemployed,No,No,No,No,No,No,13.0,15.0,No
590543,Landing Page Submission,Direct Traffic,No,No,0,2.0,180,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,16.0,17.0,Yes
590526,Landing Page Submission,Google,No,No,0,4.0,1101,4.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,13.0,15.0,No
590521,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
590504,API,Google,No,No,0,2.0,69,1.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
590478,Landing Page Submission,Direct Traffic,No,No,0,1.0,281,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,17.0,Yes
590474,Landing Page Submission,Google,No,No,0,7.0,170,2.33,Page Visited on Website,"Banking, Investment And Insurance",,No,No,No,No,No,No,15.0,18.0,No
590469,Landing Page Submission,Organic Search,No,No,1,7.0,467,7.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
590460,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,12.0,15.0,No
590421,Landing Page Submission,Direct Traffic,No,No,0,5.0,1450,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
590417,API,Organic Search,No,No,0,6.0,178,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,14.0,No
590414,Landing Page Submission,Direct Traffic,No,No,0,1.0,312,1.0,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,11.0,18.0,Yes
590404,Landing Page Submission,Direct Traffic,Yes,No,0,12.0,1543,4.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
